"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.237021900E-2,3.973960876E-3,6.020021439E-2,2.892951965E-1,2.955191515E-1
6.737193700E-2,-3.560900688E-2,4.119157791E-2,2.767877579E-1,2.820925564E-1
7.237365600E-2,-3.750842810E-2,3.588867188E-2,2.569456100E-1,2.621372264E-1
7.737537500E-2,-5.451315641E-2,5.508756638E-2,2.434148788E-1,2.554547464E-1
8.237709400E-2,-8.573934436E-2,7.289505005E-2,1.718492508E-1,2.054192992E-1
8.737876000E-2,-1.260567009E-1,1.158890724E-1,1.347017288E-1,2.178649231E-1
9.224396900E-2,-1.157539785E-1,1.277475357E-1,1.039543152E-1,2.013080129E-1
9.724568700E-2,-7.165870070E-2,1.064953804E-1,5.635833740E-2,1.401873662E-1
1.022474060E-1,-3.367084265E-2,6.951713562E-2,5.259704590E-2,9.344948917E-2
1.072491250E-1,-3.145933151E-3,8.218336105E-2,5.391216278E-2,9.833881749E-2
1.122508440E-1,2.539139986E-2,5.826902390E-2,2.855777740E-2,6.968176937E-2
1.172525620E-1,6.590294838E-2,3.579950333E-2,8.606815338E-2,1.141601072E-1
1.220965210E-1,1.181681156E-1,2.804040909E-2,1.249580383E-1,1.742540658E-1
1.270982390E-1,1.475165486E-1,-2.266359329E-2,1.623601913E-1,2.205348098E-1
1.320999580E-1,1.348498464E-1,-5.106449127E-2,2.168855667E-1,2.604446436E-1
1.371016770E-1,3.191393614E-2,-2.864742279E-2,1.898136139E-1,1.945980015E-1
1.421033960E-1,-4.333531857E-2,-5.328321457E-2,6.619739532E-2,9.538944353E-2
1.471051140E-1,-1.105740368E-1,-4.936361313E-2,-8.863544464E-2,1.500654056E-1
1.519104790E-1,-1.383063197E-1,-5.435037613E-2,-1.892623901E-1,2.406301182E-1
1.569121980E-1,-1.491516829E-1,1.918983459E-2,-2.541131973E-1,2.952761272E-1
1.619139170E-1,-1.185405254E-1,2.820253372E-2,-2.134504318E-1,2.457810528E-1
1.669155830E-1,-1.290253699E-1,2.568244934E-2,-1.747245789E-1,2.187139976E-1
1.719173020E-1,-1.260921657E-1,3.970146179E-2,-1.723585129E-1,2.172162454E-1
1.769190210E-1,-6.605273485E-2,3.728532791E-2,-1.356697083E-1,1.554330377E-1
1.817940730E-1,1.485514641E-2,8.604860306E-2,-1.629323959E-1,1.848567097E-1
1.867957920E-1,6.536227465E-2,7.325553894E-2,-2.081432343E-1,2.301351927E-1
1.917975100E-1,6.127989292E-2,4.724597931E-2,-2.151651382E-1,2.286557337E-1
1.967992290E-1,7.430177927E-2,8.266448975E-3,-1.711902618E-1,1.868025544E-1
2.018009480E-1,9.480160475E-2,-1.476287842E-3,-6.371307373E-2,1.142316920E-1
2.068026670E-1,1.249018312E-1,-4.099845886E-3,3.600692749E-2,1.300529699E-1
2.116066770E-1,1.385967135E-1,7.095813751E-3,2.825927734E-2,1.416262205E-1
2.166083960E-1,7.542413473E-2,-1.489353180E-2,9.203910828E-3,7.742951223E-2
2.216101140E-1,-5.115538836E-2,-3.179216385E-2,-5.359745026E-2,8.062445109E-2
