"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.060219000E-2,-8.677124977E-2,-1.785607338E-1,-1.608681679E0,1.620885539E0
6.559364800E-2,-8.320435882E-2,-1.671996117E-1,-1.057914734E0,1.074272898E0
7.058505400E-2,-7.646360993E-2,-2.111983299E-1,-6.819171906E-1,7.179571526E-1
7.557651300E-2,-9.195825458E-2,-2.678771019E-1,-3.790798187E-1,4.731976028E-1
8.056797100E-2,-7.361873984E-2,-3.673186302E-1,-1.274623871E-1,3.957137287E-1
8.555937700E-2,-2.624955773E-2,-4.113364220E-1,9.704589844E-3,4.122873638E-1
9.048687700E-2,8.960455656E-3,-4.158344269E-1,5.339813232E-2,4.193446326E-1
9.547833600E-2,5.103287101E-2,-4.073786736E-1,2.449798584E-2,4.112929478E-1
1.004697420E-1,9.525567293E-2,-4.018278122E-1,-7.754325867E-3,4.130367580E-1
1.054612000E-1,1.417677999E-1,-3.532848358E-1,-1.354751587E-1,4.040566828E-1
1.104526590E-1,1.636016965E-1,-3.101682663E-1,-3.115386963E-1,4.690695341E-1
1.154441170E-1,1.866881251E-1,-2.686872482E-1,-4.716129303E-1,5.739895900E-1
1.203319290E-1,1.860122681E-1,-1.799335480E-1,-6.542062759E-1,7.035357113E-1
1.253233880E-1,1.854021549E-1,-1.678786278E-1,-7.662506104E-1,8.060379585E-1
1.303148460E-1,1.259129047E-1,-1.325635910E-1,-7.800636292E-1,8.012031145E-1
1.353063040E-1,1.447969675E-1,-5.870342255E-2,-7.413673401E-1,7.576528140E-1
1.402977110E-1,2.496371865E-1,-4.359197617E-2,-6.659593582E-1,7.125453333E-1
1.452892210E-1,2.765713334E-1,-5.284595490E-2,-5.960330963E-1,6.591963663E-1
1.501539090E-1,1.443401575E-1,-2.190160751E-2,-4.640417099E-1,4.864652814E-1
1.551453670E-1,8.894997835E-2,-7.801055908E-4,-2.258062363E-1,2.426956191E-1
1.601368250E-1,1.168436408E-1,-3.106784821E-2,7.885074615E-2,1.443436447E-1
1.651282320E-1,1.002053618E-1,-8.388757706E-2,2.526769638E-1,2.844712431E-1
1.701196900E-1,4.998952150E-2,-5.956506729E-2,3.979911804E-1,4.055168667E-1
1.751110960E-1,-8.596163988E-2,-2.803087234E-2,5.139465332E-1,5.218392208E-1
1.800327110E-1,-1.154456437E-1,2.387094498E-2,5.673484802E-1,5.794668383E-1
1.850241170E-1,-5.646800995E-2,4.235124588E-2,5.324707031E-1,5.371287684E-1
1.900155750E-1,-4.915964603E-2,4.246425629E-2,4.398155212E-1,4.445869730E-1
1.950070340E-1,-2.479299903E-1,4.117488861E-2,3.001518250E-1,3.914789516E-1
1.999984920E-1,-2.745825946E-1,6.422138214E-2,2.400302887E-1,3.703167923E-1
2.049899500E-1,-2.692252398E-2,2.743244171E-2,1.521968842E-1,1.569753251E-1
2.098442210E-1,1.527491212E-1,-2.051067352E-2,1.369762421E-2,1.547275239E-1
2.148356790E-1,2.133255005E-1,-2.567958832E-2,-1.371002197E-1,2.548797376E-1
2.198271380E-1,1.772299409E-1,-2.587080002E-2,-2.678222656E-1,3.221932901E-1
2.248185440E-1,1.687733531E-1,-1.860332489E-2,-3.443307877E-1,3.839195485E-1
2.298100020E-1,1.269591451E-1,3.147125244E-3,-3.892335892E-1,4.094280350E-1
2.348014090E-1,4.805654287E-2,3.694105148E-2,-4.315271378E-1,4.357634028E-1
2.397279710E-1,-3.053784370E-2,6.397581100E-2,-5.391550064E-1,5.437955362E-1
2.447194290E-1,-1.354730725E-1,3.048706055E-2,-6.240081787E-1,6.392719463E-1
2.497108880E-1,-1.962423623E-1,1.019477844E-2,-6.537885666E-1,6.826818352E-1
2.547023460E-1,-1.976970732E-1,-3.956985474E-2,-6.436729431E-1,6.745107589E-1
2.596938040E-1,-1.950713098E-1,-1.042881012E-1,-5.850543976E-1,6.254737981E-1
2.646852110E-1,-2.164647877E-1,-1.205368042E-1,-5.491685867E-1,6.024717936E-1
2.695394290E-1,-2.515599430E-1,-1.340522766E-1,-4.580421448E-1,5.394951568E-1
2.745308880E-1,-2.153024673E-1,-1.260609627E-1,-3.573598862E-1,4.358355275E-1
2.795223460E-1,-2.023264766E-1,-1.157379150E-1,-2.261514664E-1,3.247703094E-1
2.845137520E-1,-1.673771441E-1,-8.442592621E-2,-1.235790253E-1,2.245320041E-1
2.895052110E-1,-1.439705193E-1,-6.778860092E-2,-9.595298767E-2,1.858219058E-1
2.944966170E-1,-1.416069567E-1,-5.177545547E-2,-8.052253723E-2,1.709301231E-1
2.993933360E-1,-1.654765904E-1,-8.323001862E-2,-5.826187134E-2,1.941756515E-1
3.043847940E-1,-1.921564937E-1,-1.073317528E-1,-5.034732819E-2,2.257854660E-1
3.093762000E-1,-2.312331200E-1,-1.668291092E-1,-6.106948853E-2,2.915993653E-1
3.143676590E-1,-2.547014356E-1,-2.092437744E-1,-7.602310181E-2,3.382828556E-1
3.193591170E-1,-2.180577219E-1,-2.137651443E-1,-9.040737152E-2,3.184622424E-1
3.243505230E-1,-8.449560404E-2,-2.351150513E-1,-1.608114243E-1,2.971176679E-1
3.292737000E-1,4.587465525E-2,-2.327823639E-1,-2.158012390E-1,3.207215111E-1
3.342651590E-1,1.712602377E-1,-2.377882004E-1,-2.297649384E-1,3.723777976E-1
3.392566170E-1,2.147399187E-1,-1.930737495E-1,-2.248315811E-1,3.659780667E-1
3.442480750E-1,2.749416232E-1,-1.440644264E-1,-2.344188690E-1,3.889725714E-1
3.492394820E-1,2.976981997E-1,-9.769487381E-2,-2.277679443E-1,3.873586748E-1
3.542309400E-1,2.880258560E-1,-1.150293350E-1,-2.523860931E-1,3.998617032E-1
3.591210440E-1,2.439513803E-1,-1.526150703E-1,-3.219757080E-1,4.318240292E-1
3.641125020E-1,2.647876740E-1,-1.346278191E-1,-3.084630966E-1,4.282366681E-1
3.691039610E-1,2.406572104E-1,-1.184353828E-1,-3.570594788E-1,4.465806805E-1
3.740954190E-1,1.719897389E-1,-1.230273247E-1,-3.463945389E-1,4.058390931E-1
3.790868250E-1,1.399762630E-1,-1.081085205E-1,-2.276630402E-1,2.882902466E-1
3.840782840E-1,1.562961340E-1,-1.074438095E-1,-7.771205902E-2,2.049678458E-1
