"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.115124426E0,4.299865760E1,-7.877787029E1,1.809731879E2,1.462716064E2,2.099999934E-1,1.838000031E2,2.090981012E-3,7.873098373E0,8.979071617E0,2.100000000E1
1.272557864E0,4.299867637E1,-7.877786873E1,1.862027278E2,1.515010986E2,3.899999857E-1,1.838000031E2,2.764739701E-3,8.071869850E0,9.556706429E0,2.100000000E1
2.274483072E0,4.299867469E1,-7.877786077E1,1.868374871E2,1.521358643E2,1.899999976E-1,1.838000031E2,3.862432978E-3,6.202412128E0,8.257972717E0,2.500000000E1
3.274169738E0,4.299868423E1,-7.877785730E1,1.884744736E2,1.537728271E2,2.269999981E0,3.587000122E2,5.400264189E-3,5.651685715E0,7.566698074E0,2.400000000E1
4.272442498E0,4.299869806E1,-7.877785725E1,1.891843479E2,1.544826660E2,1.730000019E0,3.595000000E2,6.535879618E-3,5.243189812E0,7.051771164E0,2.400000000E1
5.272613904E0,4.299870816E1,-7.877785932E1,1.883594232E2,1.536577148E2,1.720000029E0,3.583999939E2,7.793149488E-3,4.812030792E0,6.519730091E0,2.400000000E1
6.272298956E0,4.299871939E1,-7.877786112E1,1.875575115E2,1.528557739E2,1.580000043E0,3.581000061E2,9.006359628E-3,4.684462547E0,6.282626629E0,2.400000000E1
7.271367445E0,4.299872909E1,-7.877786795E1,1.875700503E2,1.528682861E2,1.600000024E0,3.565000000E2,1.017868161E-2,4.449699402E0,5.888659477E0,2.400000000E1
8.270254736E0,4.299873771E1,-7.877787625E1,1.870419983E2,1.523402100E2,1.539999962E0,3.580000000E2,1.138195367E-2,4.180454254E0,5.384475708E0,2.400000000E1
9.274974579E0,4.299874775E1,-7.877788177E1,1.866819181E2,1.519801025E2,1.629999995E0,3.592000122E2,1.254702081E-2,4.115824223E0,5.121273041E0,2.400000000E1
1.027386760E1,4.299875788E1,-7.877788543E1,1.860617667E2,1.513599243E2,1.679999948E0,2.000000030E-1,1.367764466E-2,3.940020323E0,4.826992989E0,2.400000000E1
1.127435192E1,4.299876742E1,-7.877789024E1,1.851007939E2,1.503989258E2,1.649999976E0,3.590000000E2,1.485778508E-2,3.790092468E0,4.204672337E0,2.400000000E1
1.227313171E1,4.299877762E1,-7.877789425E1,1.847228913E2,1.500209961E2,1.620000005E0,3.596000061E2,1.609549166E-2,3.790092468E0,3.923260689E0,2.400000000E1
1.327408234E1,4.299878811E1,-7.877789934E1,1.847584420E2,1.500565186E2,1.639999986E0,3.592000122E2,1.746144986E-2,3.790092468E0,3.564244747E0,2.400000000E1
1.427056130E1,4.299879986E1,-7.877790424E1,1.848105363E2,1.501085815E2,1.629999995E0,3.000000119E-1,1.890226490E-2,3.790092468E0,3.455588102E0,2.400000000E1
1.527195406E1,4.299881272E1,-7.877790641E1,1.848229600E2,1.501209717E2,1.679999948E0,4.000000060E-1,2.068898513E-2,3.790092468E0,3.180261850E0,2.400000000E1
1.627930234E1,4.299882877E1,-7.877790746E1,1.852646518E2,1.505626221E2,1.850000024E0,4.000000060E-1,2.251736475E-2,3.790092468E0,2.976181507E0,2.500000000E1
1.727689239E1,4.299884506E1,-7.877790440E1,1.848517900E2,1.501497192E2,1.740000010E0,1.500000000E0,2.424386174E-2,3.790092468E0,2.797363043E0,2.500000000E1
1.827421130E1,4.299886055E1,-7.877790294E1,1.850708845E2,1.503687744E2,1.750000000E0,3.573999939E2,2.605336754E-2,3.790092468E0,2.787016869E0,2.500000000E1
1.927884447E1,4.299887664E1,-7.877789961E1,1.852472555E2,1.505451050E2,1.769999981E0,2.799999952E0,2.793598249E-2,3.790092468E0,2.786359787E0,2.500000000E1
2.027302697E1,4.299889345E1,-7.877789685E1,1.852353350E2,1.505331421E2,1.720000029E0,4.199999809E0,2.984507253E-2,3.790092468E0,2.792538404E0,2.500000000E1
2.127638062E1,4.299891060E1,-7.877789575E1,1.855130886E2,1.508108521E2,1.759999990E0,5.000000000E-1,3.167844894E-2,3.790092468E0,2.911376715E0,2.500000000E1
2.227688926E1,4.299892708E1,-7.877789645E1,1.852813806E2,1.505791016E2,1.720000029E0,1.600000024E0,3.337393005E-2,3.790092468E0,2.910182953E0,2.400000000E1
2.327573010E1,4.299894228E1,-7.877789480E1,1.852179426E2,1.505156250E2,1.659999967E0,7.500000000E0,3.519011194E-2,3.790092468E0,2.846371651E0,2.300000000E1
2.427730895E1,4.299895861E1,-7.877789525E1,1.853365148E2,1.506341553E2,1.730000019E0,3.590000000E2,3.714105513E-2,3.790092468E0,3.109216213E0,1.000000000E1
2.527541134E1,4.299897612E1,-7.877789677E1,1.862033204E2,1.515009155E2,1.830000043E0,3.585000000E2,3.894936280E-2,3.790092468E0,3.247704029E0,1.100000000E1
2.627485999E1,4.299899238E1,-7.877789716E1,1.864696585E2,1.517672119E2,1.700000048E0,8.000000119E-1,4.062391676E-2,3.790092468E0,3.010386467E0,1.200000000E1
2.727441890E1,4.299900733E1,-7.877789468E1,1.856674501E2,1.509649658E2,1.679999948E0,2.299999952E0,4.248323932E-2,3.790092468E0,2.858402729E0,2.500000000E1
2.827501962E1,4.299902404E1,-7.877789552E1,1.862283452E2,1.515258179E2,1.740000010E0,3.590000000E2,4.421637123E-2,3.790092468E0,2.856341839E0,2.600000000E1
2.927496483E1,4.299903951E1,-7.877789812E1,1.865181195E2,1.518155518E2,1.600000024E0,3.575000000E2,4.602071149E-2,3.790092468E0,2.763822079E0,2.600000000E1
3.027579291E1,4.299905572E1,-7.877789913E1,1.857172580E2,1.510146484E2,1.690000057E0,4.000000060E-1,4.799247487E-2,3.790092468E0,2.733574867E0,2.600000000E1
3.127389171E1,4.299907344E1,-7.877790004E1,1.860899843E2,1.513873291E2,1.710000038E0,8.000000119E-1,4.967747546E-2,3.790092468E0,2.726100206E0,2.600000000E1
3.227824900E1,4.299908859E1,-7.877789959E1,1.860587730E2,1.513560791E2,1.720000029E0,3.582000122E2,5.163412900E-2,3.790092468E0,2.704442978E0,2.600000000E1
3.327703535E1,4.299910614E1,-7.877789784E1,1.864246013E2,1.517218628E2,1.870000005E0,5.000000000E-1,5.369131239E-2,3.790092468E0,2.786445856E0,2.600000000E1
3.427941577E1,4.299912463E1,-7.877789698E1,1.864171411E2,1.517143555E2,1.879999995E0,8.999999762E-1,5.565283372E-2,3.790092468E0,2.861930370E0,2.600000000E1
3.527538910E1,4.299914219E1,-7.877789468E1,1.867180889E2,1.520152588E2,1.940000057E0,1.500000000E0,5.745086301E-2,3.790092468E0,2.707304478E0,2.600000000E1
3.628068124E1,4.299915835E1,-7.877789546E1,1.866646027E2,1.519617310E2,1.759999990E0,3.592000122E2,5.932946882E-2,3.790092468E0,2.888126850E0,2.600000000E1
