"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.625047600E-2,8.463191986E-2,8.642959595E-2,-2.360696793E-1,2.652574794E-1
6.125104800E-2,6.623578072E-2,3.504562378E-2,-2.395038605E-1,2.509531302E-1
6.625167300E-2,4.239553213E-2,-1.767778397E-2,-2.367219925E-1,2.411372782E-1
7.125224600E-2,-2.165389061E-2,-9.537744522E-2,-2.580032349E-1,2.759192223E-1
7.625287100E-2,-8.664074540E-2,-1.499471664E-1,-2.844886780E-1,3.330534182E-1
8.106349600E-2,-1.673902273E-1,-1.402645111E-1,-3.087949753E-1,3.782168135E-1
8.606412100E-2,-1.821184456E-1,-1.302952766E-1,-3.371410370E-1,4.047320919E-1
9.106469400E-2,-1.909639835E-1,-1.105742455E-1,-3.015832901E-1,3.736929055E-1
9.606531900E-2,-1.655347347E-1,-4.845952988E-2,-2.918491364E-1,3.390073640E-1
1.010658920E-1,-1.053995192E-1,-3.923988342E-2,-2.986764908E-1,3.191496095E-1
1.060665170E-1,-6.101068854E-2,-2.551746368E-2,-3.117914200E-1,3.187276810E-1
1.109503190E-1,-1.973006129E-2,-1.874780655E-2,-3.126792908E-1,3.138615849E-1
1.159509440E-1,-5.833357573E-3,1.065397263E-2,-2.074966431E-1,2.078518513E-1
1.209515170E-1,5.073547363E-4,2.661228180E-3,-1.162891388E-1,1.163206918E-1
1.259521420E-1,-3.420719504E-2,2.461671829E-2,2.143573761E-2,4.728219389E-2
1.309527150E-1,-4.448810220E-2,-2.455234528E-3,1.544132233E-1,1.607129831E-1
1.359533400E-1,-7.044082880E-2,-1.274681091E-2,3.656635284E-1,3.726046264E-1
1.407981840E-1,-9.281340241E-2,-7.267951965E-3,5.475988388E-1,5.554562441E-1
1.457988090E-1,-9.340485930E-2,1.324319839E-2,6.222772598E-1,6.293876692E-1
1.507993820E-1,-1.673718095E-1,-4.652500153E-3,6.611146927E-1,6.819879803E-1
1.558000070E-1,-1.858041435E-1,3.928041458E-2,6.564664841E-1,6.833845004E-1
1.608005800E-1,-1.855519563E-1,9.217548370E-2,6.053266525E-1,6.398016916E-1
