"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.643621900E-2,4.970893264E-2,-3.302574158E-2,-2.315435410E-1,2.391110390E-1
8.143528100E-2,3.463962674E-2,-9.912490845E-3,-2.046384811E-1,2.077861140E-1
8.643439600E-2,3.196778893E-2,-2.777814865E-2,-2.659349442E-1,2.692860182E-1
9.143351000E-2,1.165702939E-2,-1.047372818E-1,-3.005657196E-1,3.185051590E-1
9.643262500E-2,7.781773806E-3,-8.900737762E-2,-3.422713280E-1,3.537407684E-1
1.013578850E-1,-5.480769277E-2,-8.208942413E-2,-3.509206772E-1,3.645378971E-1
1.063570000E-1,-1.342677474E-1,-4.836416245E-2,-2.631053925E-1,2.993181714E-1
1.113561140E-1,-5.497132540E-1,1.784420013E-1,-8.234167099E-2,5.837862282E-1
1.163552290E-1,-9.655327797E-1,2.588653564E-1,1.339516640E-1,1.008567236E0
1.213543440E-1,-1.022685766E0,7.873773575E-2,2.804594040E-1,1.063364136E0
1.263534580E-1,-1.000796199E0,-2.510499954E-2,2.420473099E-1,1.029956403E0
1.311650210E-1,-9.633209705E-1,5.969524384E-3,2.046318054E-1,9.848335409E-1
1.361641350E-1,-8.371146917E-1,1.057901382E-1,1.623086929E-1,8.592419172E-1
1.411633020E-1,-5.716619492E-1,1.992039680E-1,1.014051437E-1,6.138099121E-1
1.461623640E-1,-3.025245070E-1,3.189001083E-1,1.279516220E-1,4.578099759E-1
1.511614790E-1,-9.210150689E-2,3.655400276E-1,1.261119843E-1,3.975002288E-1
1.561605940E-1,6.111399829E-2,4.091839790E-1,7.918167114E-2,4.212317492E-1
1.610531980E-1,2.464685738E-1,3.640828133E-1,-4.724884033E-2,4.421939684E-1
1.660523120E-1,3.673016429E-1,2.827091217E-1,-1.912059784E-1,5.013927308E-1
1.710514270E-1,3.982443810E-1,1.479768753E-1,-3.753480911E-1,5.669055760E-1
