"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.935923385E0,4.299864923E1,-7.877772401E1,1.905424044E2,1.558408813E2,2.000000030E-1,2.181000061E2,4.042759257E-3,1.152467728E1,1.779319191E1,0.000000000E0
2.933451509E0,4.299866278E1,-7.877777014E1,1.943335274E2,1.596319580E2,1.899999976E-1,8.000000000E0,5.340403753E-3,1.048716068E1,1.630776024E1,2.200000000E1
3.934984165E0,4.299865177E1,-7.877777543E1,1.939307906E2,1.592292480E2,0.000000000E0,NaN,6.700274126E-3,9.384062767E0,1.509262085E1,2.300000000E1
4.933046561E0,4.299865643E1,-7.877779089E1,1.920324300E2,1.573308716E2,1.750000000E0,3.000000119E-1,7.807182352E-3,7.889564991E0,1.262723637E1,2.300000000E1
5.930707758E0,4.299865631E1,-7.877780450E1,1.886658560E2,1.539642944E2,1.889999986E0,3.580000000E2,9.541475689E-3,7.249309540E0,1.133274174E1,2.300000000E1
6.932429268E0,4.299865256E1,-7.877782520E1,1.852489204E2,1.505473633E2,1.570000052E0,3.461000061E2,1.120054291E-2,7.343583584E0,1.048144245E1,2.300000000E1
7.934810257E0,4.299866697E1,-7.877783049E1,1.859664270E2,1.512648315E2,1.690000057E0,3.575000000E2,1.297638220E-2,6.074746609E0,9.120923996E0,2.300000000E1
8.929191507E0,4.299868130E1,-7.877784013E1,1.854789784E2,1.507773438E2,1.789999962E0,3.583999939E2,1.497805446E-2,5.457001209E0,8.209121704E0,2.300000000E1
9.933471090E0,4.299869794E1,-7.877784952E1,1.845826001E2,1.498809204E2,1.879999995E0,3.583999939E2,1.653016697E-2,4.822448254E0,7.272525311E0,2.400000000E1
1.093324151E1,4.299871121E1,-7.877785544E1,1.843948304E2,1.496931152E2,1.620000005E0,3.587000122E2,1.798447366E-2,4.703590870E0,7.068805218E0,2.400000000E1
1.193342520E1,4.299872338E1,-7.877786199E1,1.838738061E2,1.491720581E2,1.590000033E0,3.597999878E2,1.946322382E-2,4.518320560E0,6.560797215E0,2.400000000E1
1.293759567E1,4.299873580E1,-7.877786849E1,1.833435662E2,1.486417847E2,1.490000010E0,3.591000061E2,2.112141368E-2,4.100950718E0,5.660160065E0,2.400000000E1
1.393405218E1,4.299874979E1,-7.877787555E1,1.839591434E2,1.492573242E2,1.600000024E0,3.578999939E2,2.272496352E-2,4.038834095E0,5.435762405E0,2.400000000E1
1.493409604E1,4.299876379E1,-7.877788028E1,1.834682747E2,1.487664185E2,1.620000005E0,8.999999762E-1,2.430196477E-2,3.806918621E0,4.899695396E0,2.500000000E1
1.593442630E1,4.299877775E1,-7.877788370E1,1.833838998E2,1.486820068E2,1.610000014E0,4.000000060E-1,2.585783682E-2,3.790092468E0,4.534099102E0,2.500000000E1
1.693461546E1,4.299879153E1,-7.877788702E1,1.832166996E2,1.485147705E2,1.570000052E0,3.590000000E2,2.738928659E-2,3.790092468E0,4.510338306E0,2.500000000E1
1.793378656E1,4.299880530E1,-7.877788739E1,1.824843131E2,1.477823486E2,1.659999967E0,2.599999905E0,2.906632052E-2,3.790092468E0,4.392079830E0,2.500000000E1
