"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.285511700E-2,-2.322309315E-1,-1.066827774E-2,3.990430832E-1,4.618229097E-1
6.785819000E-2,-1.688697934E-1,-6.786441803E-2,6.510524750E-1,6.760117688E-1
7.286121000E-2,-1.601830125E-1,-1.045789719E-1,8.204565048E-1,8.424631951E-1
7.786423100E-2,-1.789085567E-1,-1.236324310E-1,8.993740082E-1,9.252928489E-1
8.286725200E-2,-2.298817635E-1,-1.423020363E-1,9.042243958E-1,9.437781798E-1
8.770824200E-2,-2.831183076E-1,-1.758480072E-1,8.409700394E-1,9.046043913E-1
9.271126300E-2,-3.046829104E-1,-1.691584587E-1,7.287998199E-1,8.078337933E-1
9.771433500E-2,-2.498469055E-1,-1.775960922E-1,5.830230713E-1,6.586954910E-1
1.027173560E-1,-1.811457872E-1,-1.598863602E-1,3.410062790E-1,4.179267002E-1
1.077203770E-1,-1.007111669E-1,-8.169078827E-2,1.074123383E-1,1.683850778E-1
1.127233980E-1,3.196632862E-2,5.418777466E-3,-1.195983887E-1,1.239152286E-1
1.175199600E-1,1.103124917E-1,6.245994568E-2,-3.724393845E-1,3.934224012E-1
1.225230330E-1,1.790789366E-1,1.053404808E-1,-5.281810760E-1,5.675747806E-1
1.275260540E-1,2.422212660E-1,1.178245544E-1,-6.412830353E-1,6.955556762E-1
1.325290750E-1,2.874379754E-1,9.507179260E-2,-6.265811920E-1,6.958902397E-1
1.375321480E-1,3.618746996E-1,1.251025200E-1,-5.427713394E-1,6.642323883E-1
1.425351170E-1,4.078263640E-1,6.858396530E-2,-4.243755341E-1,5.925543835E-1
1.474081380E-1,4.061527252E-1,1.788234711E-2,-3.131408691E-1,5.131637346E-1
1.524111580E-1,3.286836147E-1,-5.071401596E-2,-2.102108002E-1,3.934379373E-1
1.574141790E-1,2.510131001E-1,-1.097645760E-1,-1.968803406E-1,3.373687998E-1
1.624172000E-1,1.838559508E-1,-1.416754723E-1,-1.039209366E-1,2.543118384E-1
1.674202730E-1,9.895211458E-2,-1.571927071E-1,-2.365016937E-2,1.872442219E-1
1.724232940E-1,-4.275488853E-2,-1.385297775E-1,-6.355476379E-2,1.582962026E-1
1.772599080E-1,-1.175202429E-1,-1.025938988E-1,-1.780042648E-1,2.366897418E-1
1.822629290E-1,-1.765982211E-1,-2.435016632E-2,-3.277463913E-1,3.730918912E-1
1.872659500E-1,-2.252900898E-1,6.076765060E-2,-4.636383057E-1,5.190460581E-1
1.922690230E-1,-2.104811072E-1,7.435226440E-2,-5.171842575E-1,5.633028599E-1
1.972720440E-1,-1.336258054E-1,1.162538528E-1,-4.379272461E-1,4.723887033E-1
2.022750650E-1,-5.634880066E-2,1.416110992E-1,-2.414712906E-1,2.855473252E-1
2.071240230E-1,2.168911695E-2,1.064147949E-1,-7.475566864E-2,1.318443642E-1
2.121270440E-1,5.643707514E-2,2.362728119E-2,4.734706879E-2,7.736366582E-2
2.171301170E-1,1.022276282E-1,-3.597974777E-2,1.078853607E-1,1.529191985E-1
2.221330850E-1,1.374019384E-1,-1.108722687E-1,1.462182999E-1,2.292416713E-1
2.271361580E-1,1.340876222E-1,-1.449575424E-1,1.444520950E-1,2.446601465E-1
2.321391790E-1,1.471538544E-1,-1.486158371E-1,1.618890762E-1,2.644787267E-1
2.369578770E-1,1.154528260E-1,-1.061553955E-1,1.559734344E-1,2.211923039E-1
2.419608980E-1,8.472990990E-2,-3.729343414E-2,1.132040024E-1,1.462364661E-1
2.469639710E-1,1.055711508E-2,1.683235168E-3,4.824542999E-2,4.941566022E-2
2.519669400E-1,-1.180706024E-1,6.316900253E-2,-1.016826630E-1,1.681379017E-1
2.569700130E-1,-2.652277648E-1,1.024179459E-1,-2.412528992E-1,3.728782164E-1
2.619730330E-1,-3.466826081E-1,1.177940369E-1,-3.826246262E-1,5.295902854E-1
2.668103770E-1,-4.152600765E-1,1.686029434E-1,-3.901767731E-1,5.942270592E-1
2.718133980E-1,-4.028656483E-1,2.166190147E-1,-2.340402603E-1,5.138086916E-1
2.768164190E-1,-3.295018673E-1,2.969384193E-1,-8.628177643E-2,4.518721615E-1
2.818194400E-1,-2.948471904E-1,3.032355309E-1,1.901626587E-3,4.229542162E-1
2.868225130E-1,-2.769964635E-1,3.070497513E-1,2.966880798E-2,4.145923645E-1
2.918255330E-1,-2.663848996E-1,2.729868889E-1,1.016845703E-1,3.947435979E-1
2.966581900E-1,-2.561541498E-1,2.156691551E-1,1.068840027E-1,3.515001038E-1
3.016612100E-1,-2.651946843E-1,1.589684486E-1,5.597114563E-2,3.142164180E-1
3.066642310E-1,-2.438857853E-1,1.076679230E-1,1.099967957E-2,2.668213838E-1
3.116672520E-1,-2.070274949E-1,9.227609634E-2,-8.463573456E-2,2.419472446E-1
3.166703250E-1,-1.737352312E-1,7.721138000E-2,-2.067642212E-1,2.808860461E-1
3.216733460E-1,-1.677138805E-1,8.154678345E-2,-3.386573792E-1,3.866091619E-1
3.265118350E-1,-1.459010541E-1,6.763029099E-2,-4.851408005E-1,5.110993740E-1
3.315148560E-1,-7.809874415E-2,4.309129715E-2,-5.708560944E-1,5.777827915E-1
3.365179290E-1,-1.407468319E-2,3.655433655E-2,-5.923099518E-1,5.936037358E-1
3.415208980E-1,5.405658484E-2,-1.375150681E-2,-4.068078995E-1,4.106140346E-1
3.465239710E-1,1.999986768E-1,-2.717256546E-2,-1.471872330E-1,2.498037241E-1
3.515269920E-1,3.071846366E-1,-7.533788681E-2,7.019138336E-2,3.239830681E-1
3.563608980E-1,3.710771203E-1,-1.582522392E-1,1.922245026E-1,4.468693991E-1
3.613639190E-1,3.705157638E-1,-2.356567383E-1,1.947546005E-1,4.803596402E-1
3.663669920E-1,3.439661264E-1,-2.748565674E-1,2.071180344E-1,4.865765191E-1
3.713699600E-1,3.057794571E-1,-3.118824959E-1,1.985359192E-1,4.797794064E-1
3.763730330E-1,3.056882620E-1,-2.875661850E-1,1.455917358E-1,4.442258185E-1
3.813760540E-1,3.192619085E-1,-2.616062164E-1,6.062030792E-2,4.171819752E-1
3.862024080E-1,2.968273163E-1,-2.314038277E-1,-8.442878723E-2,3.857232262E-1
3.912054290E-1,2.808962464E-1,-2.060856819E-1,-2.511472702E-1,4.294752157E-1
3.962085020E-1,2.360496521E-1,-1.591000557E-1,-3.899850845E-1,4.828256747E-1
4.012114710E-1,1.866564751E-1,-1.496033669E-1,-4.826097488E-1,5.386408606E-1
4.062145440E-1,1.901895404E-1,-1.486358643E-1,-5.014371872E-1,5.565104978E-1
4.112175650E-1,2.583752275E-1,-8.752298355E-2,-3.671808243E-1,4.574273587E-1
4.160191270E-1,3.580461144E-1,-7.394266129E-2,-5.794715881E-2,3.701653826E-1
4.210220960E-1,6.108631492E-1,-7.103776932E-2,-8.927440643E-2,6.214258373E-1
4.260251690E-1,1.161149740E0,-1.549148560E-1,-1.537504196E-1,1.181484881E0
4.310281900E-1,1.408283234E0,-1.743268967E-1,2.627515793E-1,1.443152773E0
4.360312100E-1,1.238909721E0,-3.805813789E-1,-3.306198120E-2,1.296469274E0
4.410342830E-1,8.552106023E-1,-5.463762283E-1,-3.085613251E-1,1.060717799E0
4.459084500E-1,4.587371945E-1,-5.353860855E-1,-1.214809418E-1,7.154269309E-1
4.509114710E-1,1.784044504E-1,-4.821467400E-1,7.521152496E-2,5.195675127E-1
4.559145440E-1,-4.195380211E-2,-3.752665520E-1,3.295516968E-2,3.790397733E-1
4.609175650E-1,-3.321323693E-1,-2.128643990E-1,-2.169857025E-1,4.502287842E-1
4.659205850E-1,-5.728828907E-1,-9.984111786E-2,-2.271242142E-1,6.242983773E-1
4.709236060E-1,-6.400725245E-1,4.011201859E-2,-9.032440186E-2,6.476575548E-1
4.757589710E-1,-6.791706085E-1,1.289086342E-1,4.942798615E-2,6.930608034E-1
4.807619920E-1,-7.728028893E-1,1.553764343E-1,2.465267181E-1,8.259186188E-1
4.857650130E-1,-7.829475403E-1,1.764883995E-1,4.391126633E-1,9.148633434E-1
4.907680330E-1,-7.371044755E-1,1.444664001E-1,5.020284653E-1,9.034523388E-1
4.957711060E-1,-7.601331472E-1,1.022348404E-1,4.748620987E-1,9.020800280E-1
5.007741270E-1,-7.954547405E-1,7.833623886E-2,4.558029175E-1,9.201310288E-1
5.055722520E-1,-8.578350544E-1,9.589242935E-2,4.710712433E-1,9.833536774E-1
5.105753250E-1,-9.115575552E-1,1.380286217E-1,4.846715927E-1,1.041583232E0
5.155783460E-1,-8.589766026E-1,1.997933388E-1,5.984830856E-1,1.065804947E0
5.205813670E-1,-7.313006520E-1,2.596735954E-1,6.857900620E-1,1.035634602E0
5.255843880E-1,-5.788859725E-1,2.917766571E-1,6.116533279E-1,8.912700940E-1
5.305874600E-1,-3.758115768E-1,3.251399994E-1,4.605274200E-1,6.775218558E-1
5.354616270E-1,-1.584771872E-1,3.459134102E-1,2.543172836E-1,4.576553146E-1
5.404592310E-1,3.028422594E-2,3.188166618E-1,2.664756775E-2,3.213585086E-1
5.454567830E-1,1.507986784E-1,2.546577454E-1,-1.445293427E-1,3.293623226E-1
5.504543350E-1,2.700522542E-1,2.182273865E-1,-3.193120956E-1,4.717113806E-1
5.554518880E-1,3.430061936E-1,1.812148094E-1,-4.267673492E-1,5.767342771E-1
5.604494920E-1,3.869513869E-1,1.604313850E-1,-4.510869980E-1,6.155884054E-1
5.653102210E-1,4.023475051E-1,7.511425018E-2,-4.642953873E-1,6.189473904E-1
5.703078250E-1,4.246240258E-1,2.538681030E-2,-4.901266098E-1,6.489793117E-1
5.753053770E-1,3.751872182E-1,-2.509069443E-2,-4.261894226E-1,5.683594070E-1
5.803029290E-1,2.353658080E-1,-1.239461899E-1,-4.440670013E-1,5.176439155E-1
5.853005330E-1,1.053252816E-1,-1.808385849E-1,-4.597616196E-1,5.051502307E-1
5.902980850E-1,-1.231867075E-2,-1.983790398E-1,-4.116840363E-1,4.571539552E-1
5.951623040E-1,-5.569112301E-2,-1.606392860E-1,-3.572092056E-1,3.956069994E-1
6.001599080E-1,-1.822048426E-2,-9.896278381E-2,-2.465391159E-1,2.662839730E-1
6.051574600E-1,1.681554317E-2,-6.377983093E-2,-1.251010895E-1,1.414245803E-1
6.101550130E-1,1.197415590E-2,-7.634925842E-2,6.167507172E-2,9.887570047E-2
6.151525650E-1,-7.020968199E-2,-1.366696358E-1,2.588415146E-1,3.010098312E-1
6.201501690E-1,-1.126707196E-1,-1.521716118E-1,4.927005768E-1,5.278302273E-1
6.250128770E-1,-1.136268973E-1,-1.498327255E-1,6.088619232E-1,6.372391694E-1
6.300104810E-1,-2.044247985E-1,-2.080154419E-1,7.104024887E-1,7.679398533E-1
6.350080330E-1,-3.208780289E-1,-2.483406067E-1,6.885089874E-1,7.991748195E-1
6.400055850E-1,-3.703911304E-1,-2.469892502E-1,5.678596497E-1,7.215662554E-1
6.450031900E-1,-3.157455921E-1,-1.472315788E-1,5.297584534E-1,6.340476604E-1
6.500007420E-1,-3.075412214E-1,-2.100849152E-2,4.475383759E-1,5.434276009E-1
6.548579290E-1,-3.142107725E-1,6.544065475E-2,2.809028625E-1,4.265176515E-1
6.598554810E-1,-2.925537527E-1,1.101193428E-1,1.421556473E-1,3.433980138E-1
6.648530850E-1,-3.184224665E-1,1.685385704E-1,-2.387905121E-2,3.610655425E-1
6.698506380E-1,-3.603845239E-1,2.007699013E-1,-2.149085999E-1,4.651572472E-1
6.748482420E-1,-3.325839341E-1,1.979103088E-1,-3.002901077E-1,4.898517249E-1
6.798457940E-1,-2.332215011E-1,1.696472168E-1,-3.378591537E-1,4.442085710E-1
6.847111580E-1,-8.903300762E-2,1.329803467E-1,-3.257246017E-1,3.629148181E-1
6.897087100E-1,1.166325808E-2,6.883096695E-2,-2.832231522E-1,2.917003386E-1
6.947063150E-1,1.594067216E-1,-2.489376068E-2,-2.225103378E-1,2.748473261E-1
6.997038670E-1,3.088673353E-1,-2.462959290E-2,-1.222572327E-1,3.330952996E-1
7.047014710E-1,3.319672346E-1,1.135158539E-2,7.943153381E-3,3.322562220E-1
7.096990230E-1,2.913846374E-1,-5.051612854E-3,7.990837097E-2,3.021851641E-1
7.145626690E-1,2.491634488E-1,-2.855300903E-2,7.528877258E-2,2.618512895E-1
7.195602730E-1,1.814781427E-1,-1.881313324E-2,1.016817093E-1,2.088717795E-1
7.245578250E-1,6.411558390E-2,-5.934953690E-2,8.528518677E-2,1.220931559E-1
7.295553770E-1,-6.974864006E-2,-8.800220490E-2,-6.139373779E-2,1.279783259E-1
7.345529810E-1,-1.419113278E-1,-7.137584686E-2,-1.520833969E-1,2.199152021E-1
7.395505330E-1,-1.763644814E-1,-4.911899567E-3,-1.731128693E-1,2.471773100E-1
7.444112100E-1,-1.971160471E-1,6.594181061E-2,-2.248935699E-1,3.062354915E-1
7.494088150E-1,-1.516549587E-1,8.430194855E-2,-2.003831863E-1,2.650650230E-1
7.544063670E-1,-9.742957354E-2,6.955718994E-2,-1.025733948E-1,1.576452530E-1
7.594039190E-1,-6.735187769E-2,5.984687805E-2,-1.992034912E-2,9.227537347E-2
7.644015230E-1,-3.477460146E-2,2.694129944E-3,8.103084564E-2,8.821864422E-2
7.693990750E-1,-2.580058575E-2,-4.230737686E-2,1.432123184E-1,1.515432364E-1
7.742630850E-1,4.888713360E-3,-6.586122513E-2,2.050113678E-1,2.153863074E-1
7.792606900E-1,5.252379179E-2,-1.181883812E-1,3.140125275E-1,3.396043427E-1
7.842582420E-1,9.138256311E-2,-1.112308502E-1,3.819303513E-1,4.081591210E-1
7.892557940E-1,8.347636461E-2,-8.593940735E-2,3.402614594E-1,3.607377800E-1
7.942533980E-1,9.426116943E-3,-9.239864349E-2,2.184953690E-1,2.374164848E-1
7.992509500E-1,-9.754240513E-2,-9.433078766E-2,5.515098572E-2,1.464733748E-1
8.041132420E-1,-1.830515265E-1,-6.799221039E-2,-5.913543701E-2,2.040289243E-1
8.091108460E-1,-2.857621014E-1,-3.236484528E-2,-1.415042877E-1,3.205166536E-1
8.141083980E-1,-2.988185883E-1,1.506280899E-2,-2.113275528E-1,3.663042062E-1
8.191059500E-1,-2.676398456E-1,6.007766724E-2,-2.640619278E-1,3.807480988E-1
8.241035540E-1,-1.709095836E-1,9.090518951E-2,-2.333984375E-1,3.032303907E-1
8.291011060E-1,-8.029872179E-2,1.339273453E-1,-1.961297989E-1,2.507016485E-1
8.339625650E-1,7.252454758E-3,1.199574471E-1,-1.142396927E-1,1.658104176E-1
8.389601170E-1,1.158220172E-1,1.442914009E-1,6.187248230E-2,1.950972888E-1
8.439577210E-1,1.601411104E-1,1.422266960E-1,2.436246872E-1,3.243864925E-1
8.489552730E-1,1.572569609E-1,5.194520950E-2,2.743387222E-1,3.204524786E-1
