"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.621776400E-2,4.752789736E-1,-2.518663406E-1,-2.064609528E-1,5.761535223E-1
7.122094100E-2,4.162853062E-1,-2.446627617E-1,-2.473697662E-1,5.425358277E-1
7.622411800E-2,3.614380658E-1,-2.080078125E-1,-2.651453018E-1,4.941728003E-1
8.122729500E-2,3.238784075E-1,-2.069649696E-1,-2.509317398E-1,4.590190187E-1
8.606463900E-2,2.707236409E-1,-1.813001633E-1,-2.318611145E-1,3.999007569E-1
9.106786800E-2,1.901130080E-1,-1.706280708E-1,-1.813220978E-1,3.132644211E-1
9.607099300E-2,1.583290696E-1,-1.316390038E-1,-1.789016724E-1,2.727686382E-1
1.010741700E-1,1.572488546E-1,-7.461786270E-2,-1.213417053E-1,2.121764293E-1
1.060773470E-1,1.579334736E-1,-5.300617218E-2,-2.733993530E-2,1.688197513E-1
1.110805250E-1,1.353762746E-1,-6.640911102E-2,8.856105804E-2,1.748712862E-1
1.159117750E-1,1.283628345E-1,-5.492353439E-2,2.062816620E-1,2.490898151E-1
1.209149520E-1,1.290369630E-1,-2.444553375E-2,3.289451599E-1,3.541935067E-1
1.259181290E-1,7.822000980E-2,-3.238296509E-2,4.098691940E-1,4.185209464E-1
1.309212540E-1,-3.612816334E-3,-4.197597504E-3,4.155616760E-1,4.155985790E-1
1.359244310E-1,-7.897096872E-2,-6.532669067E-4,3.861865997E-1,3.941788052E-1
1.409276080E-1,-1.192818284E-1,5.251026154E-2,3.640785217E-1,3.867022784E-1
1.457369830E-1,-1.653254628E-1,1.030364037E-1,3.190088272E-1,3.737855548E-1
1.507401600E-1,-2.580656409E-1,1.170659065E-1,2.448034286E-1,3.744743251E-1
1.557433370E-1,-3.591275811E-1,1.099061966E-1,2.546625137E-1,4.537675478E-1
1.607464620E-1,-4.226598144E-1,1.512265205E-1,2.532720566E-1,5.154197453E-1
1.657496390E-1,-4.182900786E-1,2.024192810E-1,2.226476669E-1,5.152787001E-1
1.707528160E-1,-3.991030157E-1,2.356557846E-1,1.568365097E-1,4.893000682E-1
1.755888060E-1,-3.327377439E-1,2.587699890E-1,2.449321747E-2,4.222277005E-1
1.805919830E-1,-2.366288006E-1,2.676348686E-1,-3.384971619E-2,3.588417694E-1
1.855951600E-1,-1.208380163E-1,2.326455116E-1,-1.064558029E-1,2.829462815E-1
1.905982850E-1,-3.449130058E-2,1.990857124E-1,-9.108448029E-2,2.216329246E-1
1.956014620E-1,6.068384647E-2,1.644449234E-1,-2.527523041E-2,1.770974289E-1
2.006046390E-1,1.000259519E-1,1.470890045E-1,3.157901764E-2,1.806587962E-1
2.054385970E-1,1.481559873E-1,1.416521072E-1,1.287193298E-1,2.420416946E-1
2.104417750E-1,1.769776940E-1,8.751487732E-2,1.859741211E-1,2.712311406E-1
