"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.391064114E0,4.300839263E1,-7.878516511E1,1.923034341E2,1.575814209E2,0.000000000E0,NaN,2.506625943E-3,1.870841026E1,2.112582779E1,0.000000000E0
3.382979999E0,4.300840172E1,-7.878513690E1,1.941879039E2,1.594658813E2,0.000000000E0,NaN,4.267080426E-3,1.519987202E1,1.645046425E1,1.900000000E1
4.383940154E0,4.300839708E1,-7.878515760E1,1.919056741E2,1.571836548E2,5.000000000E-1,1.695000000E2,7.086530374E-3,1.133928394E1,1.209776211E1,2.000000000E1
5.385485883E0,4.300841657E1,-7.878513542E1,1.930506012E2,1.583285522E2,7.900000215E-1,1.246999969E2,8.745807627E-3,8.631439209E0,9.415582657E0,2.000000000E1
6.385127393E0,4.300842959E1,-7.878512545E1,1.935501340E2,1.588280640E2,8.799999952E-1,1.491999969E2,1.013504278E-2,6.639951706E0,7.541648388E0,2.000000000E1
7.384271924E0,4.300841857E1,-7.878511740E1,1.931290305E2,1.584069824E2,9.800000191E-1,1.333000031E2,1.162924543E-2,6.284702778E0,6.976179123E0,2.000000000E1
8.386838434E0,4.300840968E1,-7.878510362E1,1.915669993E2,1.568449707E2,1.409999967E0,1.330000000E2,1.296059098E-2,5.559461594E0,6.109777451E0,2.000000000E1
9.384421976E0,4.300840141E1,-7.878509178E1,1.915918838E2,1.568698730E2,1.269999981E0,1.281000061E2,1.437861948E-2,4.608352661E0,4.964435101E0,2.200000000E1
1.038413135E1,4.300839040E1,-7.878508298E1,1.908685341E2,1.561465454E2,1.059999943E0,1.318000031E2,1.559807233E-2,4.263417721E0,4.494049549E0,2.200000000E1
1.138303265E1,4.300838111E1,-7.878507501E1,1.923014987E2,1.575795288E2,1.009999990E0,1.356999969E2,1.693643111E-2,3.934066296E0,3.860200405E0,2.200000000E1
1.238381739E1,4.300837022E1,-7.878506800E1,1.925887088E2,1.578667603E2,1.200000048E0,1.388000031E2,1.828602669E-2,3.790092468E0,3.324249029E0,2.200000000E1
1.338462135E1,4.300835940E1,-7.878506048E1,1.917051425E2,1.569832153E2,1.210000038E0,1.338999939E2,1.954284645E-2,3.790092468E0,3.136536837E0,2.200000000E1
1.438436885E1,4.300835045E1,-7.878505104E1,1.915661469E2,1.568442383E2,1.250000000E0,1.288000031E2,2.108991629E-2,3.790092468E0,2.748648882E0,2.200000000E1
1.538482994E1,4.300833945E1,-7.878503939E1,1.900107042E2,1.552888184E2,1.299999952E0,1.270000000E2,2.278704561E-2,3.790092468E0,2.604191780E0,2.200000000E1
1.638736140E1,4.300832489E1,-7.878503313E1,1.883475904E2,1.536257324E2,1.450000048E0,1.291000061E2,2.484711163E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.738568650E1,4.300830654E1,-7.878502964E1,1.862959817E2,1.515741577E2,1.429999948E0,1.261999969E2,2.660197396E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.839071916E1,4.300829242E1,-7.878502000E1,1.869090520E2,1.521872559E2,1.460000038E0,1.248000031E2,2.876130813E-2,3.790092468E0,2.500000000E0,2.200000000E1
1.938598400E1,4.300827701E1,-7.878500384E1,1.871156852E2,1.523939209E2,1.629999995E0,1.175999985E2,3.040169888E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.038804187E1,4.300826384E1,-7.878499475E1,1.864481787E2,1.517264404E2,1.259999990E0,1.230000000E2,3.191348359E-2,3.790092468E0,2.500000000E0,2.200000000E1
2.138653879E1,4.300825301E1,-7.878498351E1,1.859662227E2,1.512445068E2,1.440000057E0,1.214000015E2,3.306546000E-2,3.790092468E0,2.543902874E0,2.200000000E1
2.238824786E1,4.300824592E1,-7.878497318E1,1.849653528E2,1.502436523E2,1.279999971E0,1.105999985E2,3.461717361E-2,3.790092468E0,2.500000000E0,2.300000000E1
2.338155171E1,4.300823817E1,-7.878495731E1,1.848095732E2,1.500878906E2,1.460000038E0,1.135000000E2,3.618173116E-2,3.790092468E0,2.500000000E0,2.300000000E1
